Response Id,Where did you attend SEO Scholars?,High School Graduation Year (Class),Group,Race/Ethnicity,Not listed (Race/Ethnicity ),Gender Identity:,Not listed (Gender Identity),What do you like most about SEO?,What do you dislike most about SEO?,I enjoy coming to SEO most of the time.,I try to do my best in my SEO courses.,My instructors’ expectations make me want to do my best.,What I learn in class helps me outside of SEO.,I take pride in my SEO work.,I am getting a high-quality education through SEO.,My classmates at SEO are supportive of me.,I am comfortable seeking assistance from my classmates at SEO.,I feel connected to my peers at SEO.,How would you rate the communication and support provided by SEO staff and instructors?,Did SEO meet your expectations in terms of content and quality?,Have you noticed any improvements in your academic performance since participating in SEO?,I would recommend SEO Scholars to a friend.,Why or why not?,Because your instructors ask or tell you to?,Even when your instructor doesn't ask or tell you to?,Most students at SEO want to do well in class.,I really feel like part of the SEO community.,I can usually be myself around other students at SEO.,Most students at SEO are friendly to me.,Most adults at SEO treat students with respect.,Discipline at SEO is fair.,"Adults at SEO respect people from different backgrounds (e.g. people of different races, ethnicities, and genders).","If given the option, I believe that Weekday programming should:",Brightspace,Desmos,Hypothesis,Nearpod,What would make your experience on the platforms above better? Please explain below.,Navigating in and out of your Math courses to access ELA content,Navigating in and out of your ELA courses to access Math content,Process of submitting your Math assignments,Process of submitting your ELA assignments,Accessing your grades and instructor feedback on your work,"Since using Brightspace, what tools on the platform have you used so far:",Which tools did you find the most helpful on Brightspace this semester:,What would help make your experience on Brightspace better? Please explain below.,"Out of the following options, what motivates you most to learn?",How much time do you spend every day on school homework?,How much time do you spend every day on SEO assignments?,Check all the statements below regarding SEO assignments that apply to you:,How often do you experience situations or challenges that make it difficult to learn at home?,"If you want to share any more information on the challenges you're experiencing in your learning environment at home, please do so here.",How would you evaluate your overall academic experience with your instructors this semester?,My instructors have fair rules for the class and are extremely impartial.,My instructors ask each one of us whether we have understood what they taught and help us in case we have doubts.,Did your instructors at SEO encourage you to perform better?,Did your instructors guide you in setting personal targets and developing strategies to achieve that target?,"After each assignment, did your instructor help you in understanding ways to improve your work?",Try to be fair?,Are willing to give extra help on work if you need it?,Are not just satisfied if you pass they care if you are really learning?,Believe that you can get a good grade if you try?,Connect what you are learning in class with your life outside of SEO?,Make an effort to understand what your life is like outside of SEO?,The work that I do for my math classes is challenging and pushes me to learn new concepts and skills.,I look forward to my math class and this makes me happy that I joined SEO.,What I learned in this course is valuable to me.,I knew how to find math resources to help support my progress in this class.,"When asked to work with my classmates on a math problem, I contributed to conversations and shared my ideas.",I found it helpful to work with my classmates on math problems.,What is one big mathematical idea that you learned in this class?,"What activity, topic, or lesson was the most engaging or memorable for you in this class?","What activity, topic, or lesson felt the most confusing or difficult for you in this class?",My instructors made the material accessible for my needs as a learner.,The instructors explained concepts clearly and increased my level of understanding of the course material.,The questions my instructors asked challenged me to think more deeply and/or more critically.,My instructors valued and encouraged my engagement in the classroom.,I received feedback on my work that was helpful and timely.,"I feel seen, appreciated, and valued by my instructors.",I know my instructors believe in my ability to be academically successful.,I can tell that my Math instructor(s) understand the subjects that they are teaching.,The work that I do for my ELA classes is challenging and pushes me to learn new concepts and skills.,I look forward to my ELA class and this makes me happy that I joined SEO.,What I learned in this course is valuable to me.,I knew how to find ELA resources to help support my progress in this class.,"What activity, topic, or lesson was the most engaging or memorable for you in this class?","What activity, topic, or lesson felt the most confusing or difficult for you in this class?",My instructors made the material accessible for my needs as a learner.,The instructors explained concepts clearly and increased my level of understanding of the course material.,The questions my instructors asked challenged me to think more deeply and/or more critically.,My instructors valued and encouraged my engagement in the classroom.,I received feedback on my work that was helpful and timely.,"I feel seen, appreciated, and valued by my instructors.",I know my instructors believe in my ability to be academically successful.,I can tell that my ELA instructor(s) understand the subjects that they are teaching.,"This semester, how would you rate your Advisory/IE class experience at SEO?","What could we do to make the Advisory/IE curriculum at SEO more relevant, helpful and/or meaningful to you?","What would you change about the curriculum or instruction in Advisory/IE class that would improve your experience and success in your high school courses, personal life, and current and future academic pursuits?",How would you rate your opening circle experience in your most recent semester?,Please share the opening circle topics you enjoyed the most.,How would you rate your academic or college advising experience in your most recent semester?,I felt supported and known by my Program Manager/Student Advisor.,I felt comfortable going to my Program Manager/Student Advisor if I had a question or problem.,My Program Manager/Student Advisor was engaging and well-prepared during the Opening Circle.,The Program Manager/Student Advisor Hour sessions were useful to me.,My Program Manager/Student Advisor did a good job building community with me and my SEO peers.,I feel like I had the right amount of 1-on-1 advising meetings with my Program Manager/Student Advisor.,"Are there any specific practices or tools that you learned at SEO that have helped you in your high school and if so, what are they?",Is there anything else you would like to tell us about your SEO experience? Please provide any comments you’d like to share below.
13301,Site C,Class of 2018 (CO18),B,Asian or Pacific Islander,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness",My classes don't do enough to challenge me to think critically,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Very Satisfied,I have not noticed any significant changes in my academic performance.,Strongly Agree,,Sometimes,Rarely,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Be fully online,Very Easy,Very Easy,Very Easy,Very Easy,,Very Easy,Very Easy,Moderately Easy,Very Easy,Moderately Difficult,"Checked due dates on the calendar tool,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course",Due date reminders on Brightspace,,Praise - When I get timely recognition for hard work and growth,<2 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Rarely,,Very Satisfied,Strongly Agree,Strongly Agree,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Rule of contradiction,Jeopardy,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,The Black English paper,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,,,Excellent,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,N/A,Strongly Agree,N/A,,
13303,Site C,Class of 2018 (CO18),C,Prefer not to say,,Man,,SEO inspires me to do my best,My classes don't do enough to challenge me to think critically,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Good,Satisfied,I have not noticed any significant changes in my academic performance.,Agree,"well, I will recommend my friend but my friend would not go to SEO on a Saturday.",Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Be fully online,Moderately Difficult,Very Difficult,N/A,Moderately Difficult,none,Moderately Easy,Moderately Easy,Very Difficult,Moderately Difficult,Moderately Easy,Adjusted my personal notification settings,Email notifications from Brightspace,,Real-life relevance - When lessons incorporate real-world applications and examples,<2 Hours,<2 Hours,I find the assignments from SEO Scholars to be meaningful.,Rarely,,Satisfied,Agree,Agree,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Everything,Somethings,Somethings,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,racism,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Fair,give us more time to work and explain what to do.,none,Excellent,,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,to try my best,no
13366,Site C,Class of 2018 (CO18),D,Latinx,,Woman,,SEO is getting me ready for college or my career,SEO does not provide me with enough opportunities to build community with my peers.,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Excellent,Satisfied,I have experienced noticeable improvements in my academic performance.,Agree,,Always,Sometimes,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A hybrid of both in-person and online,Moderately Easy,Very Easy,N/A,Very Easy,,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Checked due dates on the calendar tool,Accessed my grades and instructor feedback on assignments","Course announcements,Email notifications from Brightspace","Getting announcement notifications sent to our email, that way we are reminded, because students can't see notifications until they are on the platform.","Feedback - When I get timely, constructive feedback",<2 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Never,,Very Satisfied,Strongly Agree,Strongly Agree,Always,Sometimes,Always,Always,Always,Always,Always,Sometimes,Always,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,"The formula for odd numbers, 2A + 1.",,,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Growth mindset, was the most engaging class for me.",,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,,"I would say spending more time on one lesson would be more helpful, that way its not just one week we are spending on a lesson , and then the next week moving on.",Excellent,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,N/A,Strongly Agree,Strongly Agree,,
13305,Site C,Class of 2018 (CO18),C,Asian or Pacific Islander,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career",I feel adequately supported by SEO staff.,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,Satisfied,I have experienced noticeable improvements in my academic performance.,Agree,it inspired me to try harder academically and think critically outside of this program.,Always,Rarely,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Remain in-person,Very Easy,Very Easy,Very Easy,Very Easy,,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,"Checked due dates on the calendar tool,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace",,Intrinsic motivation - When I have genuine interest in the topic,2-3 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I find SEO scholars' assignments difficult and challenging to complete.,I am overwhelmed by the amount of assignments in the program.,I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Rarely,,Satisfied,Agree,Agree,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,,Theory Of Intelligence,Math,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Dominant narratives,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,,,Excellent,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,
13325,Site C,Class of 2018 (CO18),A,Asian or Pacific Islander,,"Woman,Non-Binary, Genderqueer or Gender-Fluid",,"I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career","SEO does not do enough to inspire me to be a good student,My classes don't do enough to challenge me to think critically",Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Satisfied,I have not noticed any significant changes in my academic performance.,Agree,The community and class instructions are high quality but the class might be too simple.,Always,Always,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Be fully online,Moderately Easy,Very Easy,N/A,Very Easy,Brightspace has too many places to click and it can be confusing on where to go.,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Accessed my grades and instructor feedback on assignments,Email notifications from Brightspace,Differentiating when an assignment is due from the receipt email when we submit it.,Intrinsic motivation - When I have genuine interest in the topic,3-4 Hours,<2 Hours,"I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Sometimes,,Not Satisfied,Strongly Agree,Disagree,Sometimes,Sometimes,Always,Always,Always,Sometimes,Always,Sometimes,Sometimes,Strongly Disagree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Proof by contradiction,,,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Counter narratives,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,,,Good,,Fair,Agree,Agree,Agree,Agree,Agree,Disagree,,
14235,Site C,Class of 2018 (CO18),A,Latinx,,Prefer not to say,,SEO is getting me ready for college or my career,"My classes don't do enough to challenge me to think critically,SEO does not provide me with enough opportunities to build community with my peers.",Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Fair,Satisfied,I have seen slight improvements in my academic performance.,Agree,I feel like if someone needs help with school that SEO would help and work.,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Accessed my grades and instructor feedback on assignments,Due date reminders on Brightspace,,"Goal setting - When I set clear, achievable objectives",<2 Hours,<2 Hours,I am overwhelmed by the amount of assignments in the program.,Sometimes,,Satisfied,Agree,Agree,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Disagree,Agree,Agree,Agree,Agree,,,,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,,,Good,,Good,Agree,Agree,Agree,Agree,Agree,Agree,,
13377,Site C,Class of 2018 (CO18),A,Latinx,,Woman,,"I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career",SEO does not do enough to inspire me to be a good student,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Good,Satisfied,I have experienced noticeable improvements in my academic performance.,Strongly Agree,I can see how SEO has helped me a lot with my academia and I can see my friend benefiting from this program.,Always,Always,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Be fully online,Very Easy,Very Easy,N/A,Very Easy,,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Very Easy,"Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course",Email notifications from Brightspace,,Real-life relevance - When lessons incorporate real-world applications and examples,2-3 Hours,2-3 Hours,"I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Sometimes,,Satisfied,Strongly Agree,Strongly Agree,Sometimes,Sometimes,Sometimes,Sometimes,Always,Always,Always,Sometimes,Sometimes,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,,,Excellent,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,
13362,Site C,Class of 2018 (CO18),B,Latinx,,Woman,,SEO is getting me ready for college or my career,My classes don't do enough to challenge me to think critically,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Good,Satisfied,I have not noticed any significant changes in my academic performance.,Agree,Because SEO is pretty chill,Always,Rarely,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Be fully online,Moderately Easy,Very Easy,N/A,N/A,Not really sure,Moderately Easy,Moderately Easy,Moderately Difficult,Moderately Easy,Moderately Easy,"Checked due dates on the calendar tool,Accessed my grades and instructor feedback on assignments","Course announcements,Email notifications from Brightspace,Badges and awards for course completion",Getting a tutorial on how to use it,Intrinsic motivation - When I have genuine interest in the topic,<2 Hours,<2 Hours,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.,Sometimes,,Satisfied,Agree,Agree,Sometimes,Sometimes,Sometimes,Always,Always,Sometimes,Always,Sometimes,Sometimes,Disagree,Disagree,Agree,Agree,Agree,Agree,Some fractions,Group work,fractions,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,,,Good,,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,
13349,Site C,Class of 2018 (CO18),B,Asian or Pacific Islander,,Man,,"I have supportive instructors who care about me and help me,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Good,Satisfied,I have seen slight improvements in my academic performance.,Agree,,Sometimes,Rarely,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Remain in-person,Moderately Difficult,Moderately Difficult,Moderately Difficult,Moderately Difficult,,Moderately Easy,Moderately Easy,Moderately Difficult,Moderately Easy,N/A,Accessed my instructor's narrative feedback once I complete the course,Due date reminders on Brightspace,,Real-life relevance - When lessons incorporate real-world applications and examples,2-3 Hours,<2 Hours,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.,Rarely,,Satisfied,Agree,Agree,Always,Sometimes,Sometimes,Always,Always,Always,Always,Sometimes,Always,Agree,Disagree,Agree,Agree,Agree,Agree,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Fair,,,Good,,Good,Agree,Agree,Agree,Agree,Agree,Agree,,
13347,Site C,Class of 2018 (CO18),D,Latinx,,Man,,I have supportive instructors who care about me and help me,SEO is not getting me ready for college or my career,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Excellent,Satisfied,I have seen slight improvements in my academic performance.,Strongly Agree,It improves social and academic intelligences.,Sometimes,Sometimes,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Moderately Difficult,Moderately Easy,N/A,Very Easy,Easier to manage around different websites.,Moderately Easy,Moderately Difficult,Moderately Easy,Very Easy,Moderately Easy,"Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course",Course announcements,Easier to access assignments.,"Goal setting - When I set clear, achievable objectives",<2 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Rarely,,Satisfied,Agree,Strongly Agree,Sometimes,Sometimes,Sometimes,Always,Always,Sometimes,Always,Sometimes,Sometimes,Agree,Agree,Strongly Agree,Agree,Agree,Agree,,,,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Good,,,Good,,Good,Agree,Agree,Agree,Agree,Agree,Agree,,
